t,V,x
5.879999999999919,2.2251486506955236,1.0997026150285978
5.889999999999919,2.005208127689804,1.121954101535553
5.899999999999919,1.7808173073826936,1.142006182812451
5.909999999999918,1.5524160708202035,1.159814355886278
5.919999999999918,1.3204531996429478,1.1753385165944799
5.929999999999918,1.085385496324052,1.1885430485909094
5.939999999999918,0.84767688660587,1.1993969035541499
5.949999999999918,0.60779750589504,1.2078736724202086
5.959999999999917,0.36622277141099824,1.213951647479159
5.969999999999917,0.12343244191516645,1.217613875193269
5.979999999999917,-0.12009033312348735,1.2188481996124207
5.989999999999917,-0.3638599730459715,1.217647296281186
5.9999999999999165,-0.6073894323022088,1.2140086965507262
6.009999999999916,-0.850191171612354,1.207934802227704
6.019999999999916,-1.091778132057895,1.1994328905115805
6.029999999999916,-1.331664710160211,1.1885151091910016
6.039999999999916,-1.5693677319984114,1.1751984620893994
6.0499999999999154,-1.8044074244162913,1.1595047847694153
6.059999999999915,-2.0363083813701746,1.1414607105252523
6.069999999999915,-2.264600523475225,1.1210976267115507
6.079999999999915,-2.4888200488175354,1.0984516214767983
6.089999999999915,-2.708510373112895,1.073563420988623
6.099999999999914,-2.92322305731062,1.0464783172574939
6.109999999999914,-3.1325187207621186,1.0172460866843878
6.119999999999914,-3.335967938098996,0.9859208994767665
6.129999999999914,-3.5331521179943493,0.9525612200957766
6.1399999999999135,-3.723664362013505,0.9172296989158331
6.149999999999913,-3.9071103017966715,0.879993055295698
6.159999999999913,-4.083108912855812,0.8409219522777314
6.169999999999913,-4.251293303311358,0.8000908631491732
6.179999999999913,-4.411311475941193,0.7575779301160597
6.1899999999999125,-4.562827061964405,0.7134648153566477
6.199999999999912,-4.705520025035734,0.6678365447370037
6.209999999999912,-4.839087333983135,0.6207813444866463
6.219999999999912,-4.963243602880464,0.572390471146815
6.229999999999912,-5.077721697109827,0.5227580351180103
6.239999999999911,-5.182273304133429,0.47198081814691206
6.249999999999911,-5.276669467762812,0.4201580851055778
6.259999999999911,-5.360701084783927,0.36739139042794966
6.269999999999911,-5.434179362869517,0.3137843795801104
6.2799999999999105,-5.496936238785539,0.2594425859514152
6.28999999999991,-5.548824755975822,0.20447322356355985
6.29999999999991,-5.5897194006885345,0.14898497600380162
6.30999999999991,-5.619516395889295,0.09308778199691628
6.31999999999991,-5.638133952288678,0.03689261803802333
6.3299999999999095,-5.6455124758962825,-0.01948872148486345
6.339999999999909,-5.64161473159931,-0.07594384624382627
6.349999999999909,-5.626425962350544,-0.13235999355981937
6.359999999999909,-5.599953963638581,-0.18862425318332482
6.369999999999909,-5.562229113001916,-0.24462379281971064
6.379999999999908,-5.513304354437974,-0.3002460839497298
6.389999999999908,-5.453255137648028,-0.35537912749410955
6.399999999999908,-5.382179312149206,-0.4099116788705898
6.409999999999908,-5.300196976375088,-0.46373347199208187
6.419999999999908,-5.207450281976672,-0.5167354417558327
6.429999999999907,-5.104103193625505,-0.5688099445755994
6.439999999999907,-4.9903412047103854,-0.6198509765118545
6.449999999999907,-4.866371009408015,-0.6697543885589583
6.459999999999907,-4.732420131696223,-0.7184180986530384
6.4699999999999065,-4.588736511965616,-0.7657422999700007
6.479999999999906,-4.4355880519716155,-0.8116296650896568
6.489999999999906,-4.273262118953684,-0.855985545609373
6.499999999999906,-4.10206500983181,-0.8987181667989098
6.509999999999906,-3.9223213764720275,-0.9397388168972279
6.519999999999905,-3.7343736130925818,-0.9789620306619482
6.529999999999905,-3.5385812069601923,-1.016305766792874
6.539999999999905,-3.3353200536016177,-1.051691578862476
